"ID","Description","n_studies","n_cell_types","n_percentages","weighted_meta_pvalue","weighted_meta_padj","weighted_mean_NES","weighted_mean_pvalue","weighted_mean_padj","weighted_enhanced_score","effect_consistency","min_NES","max_NES","nes_range","individual_NES","individual_pvalue","individual_padj","individual_percentages","individual_cell_types","individual_weights","database","meta_group","weighted_analysis","analysis_version","weighted_meta_padj_corrected","log2_fold_enrichment","mean_nes","meta_fdr","meta_pvalue","meta_score","n_methods","cell_type","effect","regulation_pattern_set_membership","confidence_tier"
"GO:0050808","synapse organization",3,1,3,0.000323015722362355,0.00449784513756191,2.87344609191955,9.72016614005134e-06,0.000211325937233476,2.87344609191955,0.931643183349827,2.70550222070157,3.09246631997142,0.386964099269847,"2.706;3.092;2.837","1.8e-05;4.4e-07;3.3e-06","2.5e-04;1.1e-05;8.0e-04","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00163971540419535,2.87344609191955,2.87344609191955,0.00449784513756191,0.000323015722362355,2.87344609191955,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0015399","primary active transmembrane transporter activity",3,1,3,0.0002665703011446,0.00391007332246557,2.8730979278772,8.28555876751837e-06,0.000398724450348849,2.8730979278772,0.941288348564865,2.74670769288059,3.05379021895213,0.307082526071535,"2.747;3.054;2.782","8.9e-06;3.4e-07;3.7e-05","1.5e-04;1.0e-05;3.2e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_MF","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.001495377051642,2.8730979278772,2.8730979278772,0.00391007332246557,0.0002665703011446,2.8730979278772,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0015318","inorganic molecular entity transmembrane transporter activity",3,1,3,0.000296142514339319,0.00400014379338243,2.87206773491461,4.80725924432674e-05,0.00141046604060775,2.87206773491461,0.857952511152369,2.42391659680962,3.20106793554738,0.777151338737768,"2.698;3.201;2.424","1.3e-05;1.6e-07;4.2e-04","1.9e-04;5.8e-06;1.3e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_MF","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00155335973535063,2.87206773491461,2.87206773491461,0.00400014379338243,0.000296142514339319,2.87206773491461,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0030030","cell projection organization",3,1,3,0.000657276422000831,0.00735828891005393,2.87103337352207,8.73291316232254e-05,0.00290449794392184,2.87103337352207,0.828480151739701,2.1618976240192,3.01013404980815,0.848236425788948,"2.902;3.01;2.162","6.1e-06;3.6e-06;8.3e-04","1.1e-04;6.0e-05;2.8e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00257665322540424,2.87103337352207,2.87103337352207,0.00735828891005393,0.000657276422000831,2.87103337352207,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0009117","nucleotide metabolic process",3,1,3,0.000509420569422758,0.00573260047578177,2.86668226713477,8.51462478349717e-05,0.00133492322312169,2.86668226713477,0.82788981154432,2.52655781759749,3.36769173749291,0.841133919895423,"2.534;3.368;2.527","1.4e-04;5.1e-08;1.4e-04","1.1e-03;2.1e-06;7.7e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00226331979649001,2.86668226713477,2.86668226713477,0.00573260047578177,0.000509420569422758,2.86668226713477,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0045184","establishment of protein localization",2,1,2,0.00015121765831184,0.00170160554107775,2.86355250233835,1.82595708811122e-05,0.00017815944652822,2.86355250233835,0.90718572389622,2.65624884551709,3.02939542779536,0.37314658227827,"3.029;2.656","4.9e-07;4.0e-05","1.7e-05;3.8e-04","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00100824103145906,2.86355250233835,2.86355250233835,0.00170160554107775,0.00015121765831184,2.86355250233835,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0022804","active transmembrane transporter activity",3,1,3,0.000442429458905082,0.00494476916219952,2.86305629349632,4.26651897061878e-05,0.00136494534049419,2.86305629349632,0.886634329026149,2.37884586340474,2.9420981114547,0.56325224804996,"2.942;2.885;2.379","2.9e-06;3.3e-06;4.0e-04","7.0e-05;3.8e-05;1.3e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_MF","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00210329560225511,2.86305629349632,2.86305629349632,0.00494476916219952,0.000442429458905082,2.86305629349632,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0030427","site of polarized growth",3,1,3,0.000512878770309668,0.00216930882792457,2.85237003744669,1.42690117123458e-05,7.86142926172541e-05,2.85237003744669,0.931601676411304,2.68120248289105,3.07022644539066,0.389023962499611,"2.681;3.07;2.837","2.5e-05;8.3e-07;1.2e-05","1.1e-04;4.8e-06;2.1e-04","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_CC","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00226331979649001,2.85237003744669,2.85237003744669,0.00216930882792457,0.000512878770309668,2.85237003744669,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0120036","plasma membrane bounded cell projection organization",3,1,3,0.000880677925917438,0.00913317114439765,2.84835245694481,0.000201228298022069,0.00493480952006004,2.84835245694481,0.823234654599863,2.11894482812275,2.95933072689168,0.840385898768927,"2.905;2.959;2.119","4.7e-06;9.5e-06;2.0e-03","9.7e-05;1.2e-04;4.8e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00308494782236576,2.84835245694481,2.84835245694481,0.00913317114439765,0.000880677925917438,2.84835245694481,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0099003","vesicle-mediated transport in synapse",3,1,3,0.000507476686200763,0.00594993463129933,2.84254306479239,0.0001620833717195,0.00438282985525791,2.84254306479239,0.802039122028359,2.14589624978368,3.20728241489469,1.06138616511101,"2.69;3.207;2.146","1.5e-05;4.7e-07;1.5e-03","2.2e-04;1.2e-05;4.3e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00226331979649001,2.84254306479239,2.84254306479239,0.00594993463129933,0.000507476686200763,2.84254306479239,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0140352","export from cell",2,1,2,0.00021697779425266,0.0022167709368938,2.83770326257878,8.96571838735173e-06,0.000137731462758479,2.83770326257878,0.926494248496392,2.70583624903811,3.00253702950461,0.296700780466495,"2.706;3.003","1.5e-05;1.5e-06","2.2e-04;3.2e-05","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00135385102872233,2.83770326257878,2.83770326257878,0.0022167709368938,0.00021697779425266,2.83770326257878,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0031490","chromatin DNA binding",1,1,1,2.22072206343613e-05,0.00256863518670778,-2.83679734157007,2.22072206343613e-05,0.00256863518670778,2.83679734157007,1,-2.83679734157007,-2.83679734157007,0,"-2.837","2.2e-05","2.6e-03","25pct","78_Sst_HPF","0.1","GO_MF","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.000266042503199648,-2.83679734157007,-2.83679734157007,0.00256863518670778,2.22072206343613e-05,2.83679734157007,1,"78_Sst_HPF","parity","Under-represented","Method-Specific"
"mmu05022","Pathways of neurodegeneration - multiple diseases",3,1,3,0.000662445069636481,0.00357510360011114,2.8353293369597,1.99018617983979e-05,0.000349214536472685,2.8353293369597,0.908648029508124,2.46893957109487,2.95791452762655,0.488974956531679,"2.811;2.958;2.469","8.9e-06;3.6e-06;1.4e-04","8.0e-05;1.7e-05;3.0e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","KEGG","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00257665322540424,2.8353293369597,2.8353293369597,0.00357510360011114,0.000662445069636481,2.8353293369597,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0050896","response to stimulus",1,1,1,5.33343644024881e-06,0.000100594537303582,2.82399158900872,5.33343644024881e-06,0.000100594537303582,2.82399158900872,1,2.82399158900872,2.82399158900872,0,"2.824","5.3e-06","1e-04","5pct","78_Sst_HPF","0.5","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",9.68099523548193e-05,2.82399158900872,2.82399158900872,0.000100594537303582,5.33343644024881e-06,2.82399158900872,1,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0032502","developmental process",2,1,2,0.000270383267004035,0.00245772080777142,2.81881782047845,2.49690368219576e-05,0.000267584134570141,2.81881782047845,0.914790134766944,2.6668307576562,3.00880164900626,0.341970891350061,"2.667;3.009","4.4e-05;7.1e-07","4.7e-04;1.7e-05","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.001495377051642,2.81881782047845,2.81881782047845,0.00245772080777142,0.000270383267004035,2.81881782047845,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0099537","trans-synaptic signaling",2,1,2,0.000312691769074754,0.00286901734975566,2.81803595900769,8.92032379691001e-06,0.000138208758119979,2.81803595900769,0.959114858600132,2.74538492196519,2.90884975531083,0.163464833345643,"2.745;2.909","1.1e-05;5.8e-06","1.8e-04;8.5e-05","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00160087495449383,2.81803595900769,2.81803595900769,0.00286901734975566,0.000312691769074754,2.81803595900769,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0015031","protein transport",2,1,2,0.00015148863577849,0.00188930201088459,2.81349692004823,2.93606657816865e-05,0.000246530079959584,2.81349692004823,0.846222678555353,2.47763128042976,3.08218943174301,0.604558151313246,"3.082;2.478","3.4e-07;6.6e-05","1.6e-05;5.3e-04","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00100824103145906,2.81349692004823,2.81349692004823,0.00188930201088459,0.00015148863577849,2.81349692004823,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0048856","anatomical structure development",2,1,2,0.000164647709531966,0.00165813080096194,2.81316586129669,1.63193540682098e-05,0.000191159066382629,2.81316586129669,0.925529075978985,2.68071247204104,2.97873259786627,0.29802012582523,"2.681;2.979","2.9e-05;3.1e-07","3.4e-04;8.4e-06","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00108377997812799,2.81316586129669,2.81316586129669,0.00165813080096194,0.000164647709531966,2.81316586129669,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0048812","neuron projection morphogenesis",3,1,3,0.000738819111445682,0.00805149921515196,2.81233967481231,2.35020745272852e-05,0.000908034747521633,2.81233967481231,0.918356253080735,2.53449588662787,2.98241638148335,0.447920494855486,"2.732;2.982;2.534","1.9e-05;2.0e-06;1.3e-04","2.5e-04;4.0e-05;7.7e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00274877420966437,2.81233967481231,2.81233967481231,0.00805149921515196,0.000738819111445682,2.81233967481231,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0070727","cellular macromolecule localization",2,1,2,0.000267844283481845,0.00263976830012258,2.80779457791977,1.46257187412075e-05,0.000164166608872123,2.80779457791977,0.937340772074131,2.67024473835595,2.91783444957082,0.247589711214872,"2.918;2.67","2.2e-06;3.0e-05","5.5e-05;3.0e-04","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.001495377051642,2.80779457791977,2.80779457791977,0.00263976830012258,0.000267844283481845,2.80779457791977,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0008088","axo-dendritic transport",3,1,3,0.000770714467998299,0.00780278422370256,2.80353338279532,5.43014042062423e-05,0.00114667542708376,2.80353338279532,0.877976336461726,2.56634368153331,3.15295689282034,0.586613211287027,"2.571;3.153;2.566","8.5e-05;3.5e-07;1.2e-04","7.6e-04;9.2e-06;7.7e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00281498759957915,2.80353338279532,2.80353338279532,0.00780278422370256,0.000770714467998299,2.80353338279532,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0008104","protein localization",2,1,2,0.00027438685683988,0.00270430221334662,2.80156095298461,1.03144343520908e-05,0.000134851177620894,2.80156095298461,0.929764392906498,2.64781278122441,2.92455949039278,0.27674670916837,"2.925;2.648","3.3e-06;1.9e-05","7.8e-05;2.1e-04","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.001495377051642,2.80156095298461,2.80156095298461,0.00270430221334662,0.00027438685683988,2.80156095298461,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0120039","plasma membrane bounded cell projection morphogenesis",3,1,3,0.000639339825526794,0.00730673617388462,2.80076085824865,1.92112238863425e-05,0.000838118326872123,2.80076085824865,0.918271336369413,2.51213224363993,2.95906025082119,0.446928007181255,"2.732;2.959;2.512","1.9e-05;1.4e-06;9.3e-05","2.5e-04;3.0e-05;7.0e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00254159960637523,2.80076085824865,2.80076085824865,0.00730673617388462,0.000639339825526794,2.80076085824865,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0033036","macromolecule localization",2,1,2,0.000351511255385974,0.00320744684900556,2.79564543637832,1.73063070734608e-05,0.000191120482541788,2.79564543637832,0.920081816174665,2.62120314039562,2.93519927316448,0.313996132768866,"2.935;2.621","3.5e-06;3.5e-05","7.8e-05;3.3e-04","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00176937178131259,2.79564543637832,2.79564543637832,0.00320744684900556,0.000351511255385974,2.79564543637832,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0017076","purine nucleotide binding",3,1,3,0.000530982278974033,0.00612645144894242,2.79372838168239,0.000111392645283972,0.00208252252065353,2.79372838168239,0.824035597251721,2.29628299718109,3.21442939443697,0.918146397255876,"2.557;3.214;2.296","6.7e-05;9.7e-08;7.8e-04","5.5e-04;5.2e-06;1.8e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_MF","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.0023047709065612,2.79372838168239,2.79372838168239,0.00612645144894242,0.000530982278974033,2.79372838168239,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"mmu05012","Parkinson disease",3,1,3,0.000853737444620363,0.00345438713889309,2.79006760497904,7.2618739777281e-05,0.000242875256812634,2.79006760497904,0.902619770701368,2.55092502479564,3.09392329965307,0.542998274857428,"2.551;3.094;2.77","1.4e-04;4.8e-07;8.0e-06","4.3e-04;3.5e-06;2.7e-04","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","KEGG","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00300816899604469,2.79006760497904,2.79006760497904,0.00345438713889309,0.000853737444620363,2.79006760497904,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0099536","synaptic signaling",3,1,3,0.0010142625251827,0.00993374261785011,2.78657731029728,0.000103504666629046,0.00317612527081843,2.78657731029728,0.855488406786816,2.23966309303971,2.99631642688483,0.756653333845121,"2.728;2.996;2.24","1.5e-05;4.1e-06;9.4e-04","2.2e-04;6.5e-05;3.0e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00335659255571511,2.78657731029728,2.78657731029728,0.00993374261785011,0.0010142625251827,2.78657731029728,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"mmu04721","Synaptic vesicle cycle",3,1,3,0.000307091876750032,0.00214420453972492,2.78580885410033,0.00012170519141583,0.000282566154916043,2.78580885410033,0.83109024611486,2.34198763061777,3.29607566341728,0.954088032799509,"2.342;3.296;2.964","2.4e-04;1.6e-08;2.5e-06","5.3e-04;7.0e-07;1.6e-04","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","KEGG","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00158575891528681,2.78580885410033,2.78580885410033,0.00214420453972492,0.000307091876750032,2.78580885410033,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0099111","microtubule-based transport",3,1,3,0.000691801536627009,0.00760602769828918,2.78519203305128,8.16925109733469e-05,0.00274859489720685,2.78519203305128,0.86824383683209,2.25479421415561,2.91149313082507,0.65669891666946,"2.79;2.911;2.255","5.3e-06;5.0e-06;7.7e-04","1.0e-04;7.7e-05;2.7e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00267347819638438,2.78519203305128,2.78519203305128,0.00760602769828918,0.000691801536627009,2.78519203305128,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0016020","membrane",1,1,1,9.45293629797908e-06,4.51301474871259e-05,2.78403592870117,9.45293629797908e-06,4.51301474871259e-05,2.78403592870117,1,2.78403592870117,2.78403592870117,0,"2.784","9.5e-06","4.5e-05","5pct","78_Sst_HPF","0.5","GO_CC","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.000141557721062237,2.78403592870117,2.78403592870117,4.51301474871259e-05,9.45293629797908e-06,2.78403592870117,1,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0007268","chemical synaptic transmission",3,1,3,0.000614340256189653,0.00688782523115179,2.76687346919955,0.000197879272114,0.00490834562483092,2.76687346919955,0.828710194336201,2.10300588724962,2.95970104872998,0.856695161480351,"2.745;2.96;2.103","1.1e-05;1.1e-06;1.9e-03","1.8e-04;2.4e-05;4.8e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00252047817436714,2.76687346919955,2.76687346919955,0.00688782523115179,0.000614340256189653,2.76687346919955,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0098916","anterograde trans-synaptic signaling",3,1,3,0.000614340256189653,0.00688782523115179,2.76687346919955,0.000197879272114,0.00490834562483092,2.76687346919955,0.828710194336201,2.10300588724962,2.95970104872998,0.856695161480351,"2.745;2.96;2.103","1.1e-05;1.1e-06;1.9e-03","1.8e-04;2.4e-05;4.8e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00252047817436714,2.76687346919955,2.76687346919955,0.00688782523115179,0.000614340256189653,2.76687346919955,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0022904","respiratory electron transport chain",3,1,3,0.000844378543664281,0.00835721134311092,2.76402682118787,9.89109470329361e-05,0.00130171139516368,2.76402682118787,0.857022934985572,2.44035066065276,3.20039669542675,0.760046034773997,"2.44;3.2;2.637","1.8e-04;2.0e-07;6.5e-05","1.3e-03;6.3e-06;6.7e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00300816899604469,2.76402682118787,2.76402682118787,0.00835721134311092,0.000844378543664281,2.76402682118787,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0005215","transporter activity",2,1,2,0.000387202454909793,0.00276131397500798,2.76256256046574,1.68314630496669e-05,0.000191694513265119,2.76256256046574,0.940446600812006,2.65866915771909,2.89242931389904,0.23376015617995,"2.659;2.892","2.8e-05;3.5e-06","3.1e-04;3.8e-05","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_MF","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.0019168121528179,2.76256256046574,2.76256256046574,0.00276131397500798,0.000387202454909793,2.76256256046574,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0022900","electron transport chain",3,1,3,0.000925612321220746,0.0085656153784238,2.76118536302043,0.000111762273778296,0.00154606079049588,2.76118536302043,0.854814964979656,2.44035066065276,3.20039669542675,0.760046034773997,"2.44;3.2;2.609","1.8e-04;2.0e-07;1.9e-04","1.3e-03;6.3e-06;9.2e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00318644701385763,2.76118536302043,2.76118536302043,0.0085656153784238,0.000925612321220746,2.76118536302043,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0005996","monosaccharide metabolic process",1,1,1,2.05911217915759e-05,0.000215041243615798,2.75976524535207,2.05911217915759e-05,0.000215041243615798,2.75976524535207,1,2.75976524535207,2.75976524535207,0,"2.76","2.1e-05","2.2e-04","10pct","78_Sst_HPF","0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.000256960040690708,2.75976524535207,2.75976524535207,0.000215041243615798,2.05911217915759e-05,2.75976524535207,1,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0044877","protein-containing complex binding",3,1,3,0.00101347686284568,0.0090323149242818,2.75607554655668,0.000191614624354987,0.00357133389362453,2.75607554655668,0.854025998360984,2.19402365120631,2.93578426150467,0.741760610298364,"2.725;2.936;2.194","2.9e-05;1.5e-06;1.8e-03","3.1e-04;3.0e-05;3.4e-02","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_MF","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00335659255571511,2.75607554655668,2.75607554655668,0.0090323149242818,0.00101347686284568,2.75607554655668,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0032880","regulation of protein localization",2,1,2,0.000409333061346115,0.00360888664214164,2.75491289067417,2.213760459088e-05,0.000232491361570563,2.75491289067417,0.934752663612002,2.61440765502152,2.86731707919628,0.252909424174762,"2.867;2.614","4.0e-06;4.5e-05","8.5e-05;4.2e-04","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00200975822742888,2.75491289067417,2.75491289067417,0.00360888664214164,0.000409333061346115,2.75491289067417,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0048858","cell projection morphogenesis",3,1,3,0.00154418830256988,0.0134721485805338,2.75223142799427,5.3353791832569e-05,0.00114601710535138,2.75223142799427,0.912826611412083,2.48976387120036,2.95158000006279,0.461816128862425,"2.645;2.952;2.49","7.8e-05;3.0e-06;1.3e-04","7.2e-04;5.6e-05;7.7e-03","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00438373835658464,2.75223142799427,2.75223142799427,0.0134721485805338,0.00154418830256988,2.75223142799427,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0009306","protein secretion",2,1,2,0.000551335928917598,0.0044352895188281,2.74205632456541,2.02069515564055e-05,0.000235821311213637,2.74205632456541,0.992606110423943,2.72613645123578,2.75479222322911,0.0286557719933316,"2.755;2.726","9.8e-06;3.3e-05","1.7e-04;3.2e-04","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00235199772334818,2.74205632456541,2.74205632456541,0.0044352895188281,0.000551335928917598,2.74205632456541,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0035592","establishment of protein localization to extracellular region",2,1,2,0.000551335928917598,0.0044352895188281,2.74205632456541,2.02069515564055e-05,0.000235821311213637,2.74205632456541,0.992606110423943,2.72613645123578,2.75479222322911,0.0286557719933316,"2.755;2.726","9.8e-06;3.3e-05","1.7e-04;3.2e-04","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00235199772334818,2.74205632456541,2.74205632456541,0.0044352895188281,0.000551335928917598,2.74205632456541,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"GO:0048731","system development",2,1,2,0.000290675570721191,0.00255063312293633,2.73681904954798,7.55602733093287e-05,0.000612861784122589,2.73681904954798,0.839576218940276,2.45733567093917,3.086173272809,0.628837601869825,"2.457;3.086","1.4e-04;2.1e-07","1.1e-03;6.4e-06","5pct;10pct","78_Sst_HPF;78_Sst_HPF","0.5;0.4","GO_BP","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00154083775984065,2.73681904954798,2.73681904954798,0.00255063312293633,0.000290675570721191,2.73681904954798,2,"78_Sst_HPF","parity","Over-represented","Method-Specific"
"mmu01200","Carbon metabolism",3,1,3,0.000725910872254493,0.00298966545682676,2.73497886980607,0.000260239762707028,0.000449823920665616,2.73497886980607,0.834574106587827,2.31179666862784,3.23324889933975,0.921452230711907,"2.312;3.233;2.858","5.2e-04;6.7e-08;5.0e-06","8.5e-04;9.7e-07;2.4e-04","5pct;10pct;25pct","78_Sst_HPF;78_Sst_HPF;78_Sst_HPF","0.5;0.4;0.1","KEGG","78_Sst_HPF",TRUE,"v7_weighted_standalone",0.00271762882800276,2.73497886980607,2.73497886980607,0.00298966545682676,0.000725910872254493,2.73497886980607,3,"78_Sst_HPF","parity","Over-represented","Method-Specific"
