ID,Description,n_studies,n_cell_types,n_percentages,weighted_meta_pvalue,weighted_meta_padj,weighted_mean_NES,weighted_mean_pvalue,weighted_mean_padj,weighted_enhanced_score,effect_consistency,min_NES,max_NES,nes_range,individual_NES,individual_pvalue,individual_padj,individual_percentages,individual_cell_types,individual_weights,database,meta_group,weighted_analysis,analysis_version,weighted_meta_padj_corrected
GO:0065008,regulation of biological quality,4,2,2,1.0399316766637106e-17,1.6708246866349666e-13,4.033679112208454,1.7752886001547036e-12,4.89044479507285e-10,4.033679112208454,0.9855953566975105,3.976571768982603,4.094178622038804,0.11760685305620111,3.977;4.094;4.003;4.083,2.8e-12;6.2e-13;2.4e-12;8.0e-13,6.4e-10;2.7e-10;5.5e-10;4.4e-10,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,5.804709540650167e-16
GO:0051179,localization,4,2,2,8.065517848086808e-17,6.272139376782691e-13,3.995097193796332,6.876104329196039e-12,1.266520575991964e-9,3.995097193796332,0.9920512797285624,3.968496206494823,4.039610805790342,0.07111459929551867,4.04;3.987;3.978;3.968,6.3e-12;1.9e-12;1.5e-11;2.3e-12,1.1e-09;5.1e-10;2.6e-09;6.4e-10,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,4.126856632271083e-15
GO:0098793,presynapse,6,2,3,2.037465879120351e-14,4.11199022969555e-12,3.834204360957394,7.637750320972101e-8,2.755380399074989e-6,3.834204360957394,0.8493709197317425,2.979743411563372,4.276496170245619,1.2967527586822474,3.644;4.23;2.98;3.676;4.276;3.075,2.3e-09;5.4e-13;1.0e-06;1.6e-09;1.5e-13;5.0e-07,3.8e-08;1.2e-11;3.7e-05;2.7e-08;3.3e-12;1.8e-05,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,9.623108075229967e-13
GO:0045202,synapse,2,1,2,3.8296593042027896e-14,3.354059644887961e-12,4.658456192892395,1.001959754527765e-15,1.4829228952179804e-13,4.658456192892395,0.9203774538107131,4.423851917151127,4.95171153756898,0.5278596204178534,4.424;4.952,1.8e-15;1.0e-19,2.7e-13;2.0e-17,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,2.3169438790426876e-11
GO:0045202,synapse,2,1,2,5.5806396364958006e-14,4.879515672746545e-12,4.712222321943223,9.45357785492902e-16,1.3991931636587585e-13,4.712222321943223,0.9355973251457897,4.520503282217631,4.951871121600211,0.43136783938258016,4.521;4.952,1.7e-15;2.9e-19,2.5e-13;5.8e-17,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,3.342803142260985e-11
GO:0034220,monoatomic ion transmembrane transport,6,2,3,1.7401089963190834e-12,9.142883488347843e-9,3.5676454795396464,2.2992914895135837e-6,3.223172383443452e-4,3.5676454795396464,0.8215277235019206,2.653011352312141,4.0697840837768995,1.4167727314647585,3.396;4.07;2.681;3.408;3.931;2.653,5.3e-09;8.2e-12;1.9e-05;1.5e-08;1.1e-11;2.7e-05,7.1e-07;1.5e-09;2.9e-03;1.5e-06;2.0e-09;3.5e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,7.631620883856551e-11
GO:0031982,vesicle,6,2,3,7.510923377252761e-12,7.592146316195945e-10,3.5231275813766847,8.573951108103255e-6,1.121259774852049e-4,3.5231275813766847,0.8034458829835098,2.4824745847607255,3.9673615914052394,1.484887006644514,3.384;3.898;2.482;3.413;3.967;2.533,1.9e-08;1.7e-11;9.0e-05;2.8e-08;1.6e-11;8.1e-05,2.3e-07;3.4e-10;1.2e-03;3.0e-07;3.0e-10;1.1e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,3.07447130242213e-10
GO:0051641,cellular localization,4,2,2,1.2550352738006527e-11,1.6143988323028556e-8,3.416528490456578,6.417280542750201e-9,5.625115602992207e-7,3.416528490456578,0.9969190053161695,3.401984642496803,3.4244269786278276,0.022442336131024643,3.402;3.417;3.424;3.424,7.5e-09;5.7e-09;5.3e-09;7.2e-09,8.4e-07;3.0e-07;6.4e-07;3.8e-07,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,3.9314761510779374e-10
GO:0031410,cytoplasmic vesicle,6,2,3,1.1233999955976176e-11,9.73429354784362e-10,3.532115896209595,1.5057860874494375e-5,1.6314567056186337e-4,3.532115896209595,0.7969242927460783,2.4479035319998452,3.9476608111518297,1.4997572791519844,3.418;3.915;2.448;3.433;3.948;2.488,2.8e-08;3.2e-11;1.8e-04;2.1e-08;1.8e-11;1.2e-04,3.0e-07;5.3e-10;1.9e-03;2.5e-07;3.0e-10;1.3e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,3.9314761510779374e-10
GO:0036477,somatodendritic compartment,6,2,3,1.2806111241296213e-11,1.2523884375720271e-9,3.5574215671648717,2.729837021544901e-8,9.114651686699973e-7,3.5574215671648717,0.9090078643386283,3.1050319675839684,3.8552173830575303,0.7501854154735619,3.407;3.828;3.105;3.418;3.855;3.185,1.6e-08;2.5e-10;1.8e-07;2.2e-08;1.8e-10;1.7e-07,2.2e-07;2.8e-09;9.0e-06;2.6e-07;2.5e-09;6.8e-06,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,3.9314761510779374e-10
GO:0044297,cell body,6,2,3,1.165164055995885e-11,1.2603498384776099e-9,3.5717551467998465,9.825604614418418e-9,2.6967422738713645e-7,3.5717551467998465,0.9422177303727953,3.252325132178626,3.744068382845859,0.4917432506672328,3.467;3.732;3.252;3.522;3.744;3.329,1.4e-08;6.9e-10;1.9e-08;1.5e-08;2.7e-10;3.0e-08,2.0e-07;6.2e-09;1.3e-06;2.2e-07;3.3e-09;2.0e-06,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,3.9314761510779374e-10
GO:0097708,intracellular vesicle,6,2,3,1.1233999955976176e-11,9.73429354784362e-10,3.532115896209595,1.5057860874494375e-5,1.6314567056186337e-4,3.532115896209595,0.7969242927460783,2.4479035319998452,3.9476608111518297,1.4997572791519844,3.418;3.915;2.448;3.433;3.948;2.488,2.8e-08;3.2e-11;1.8e-04;2.1e-08;1.8e-11;1.2e-04,3.0e-07;5.3e-10;1.9e-03;2.5e-07;3.0e-10;1.3e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,3.9314761510779374e-10
GO:0006091,generation of precursor metabolites and energy,6,2,3,1.668115302605508e-11,4.398739068951177e-8,3.476682157026011,5.893771439733001e-7,9.458714358751917e-5,3.476682157026011,0.8335307593933258,2.8738648779549485,4.144567644068442,1.270702766113493,3.15;4.145;2.899;3.101;3.982;2.874,4.7e-07;2.3e-12;4.6e-06;3.2e-07;4.8e-12;3.3e-06,2.0e-05;5.1e-10;1.0e-03;1.5e-05;1.1e-09;7.1e-04,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,4.877251408570389e-10
GO:0006811,monoatomic ion transport,6,2,3,1.7627331592353677e-11,5.8473184331727566e-8,3.4461630788391284,1.2820656410545601e-5,8.093521722617393e-4,3.4461630788391284,0.8046310829098563,2.3841023769032086,3.78323935341491,1.3991369765117012,3.42;3.783;2.426;3.428;3.686;2.384,9.8e-09;2.0e-10;1.1e-04;5.6e-09;2.2e-10;1.5e-04,9.5e-07;3.2e-08;7.6e-03;6.4e-07;3.0e-08;8.6e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,4.91962799895689e-10
GO:0071944,cell periphery,4,2,2,2.1258214523479037e-11,8.263248465083146e-10,3.410506354995068,6.665722230524474e-8,5.512625045651997e-7,3.410506354995068,0.9332886885374788,3.182385561538475,3.6374991542406225,0.4551135927021477,3.182;3.637;3.293;3.615,7.8e-08;3.9e-10;1.6e-07;3.3e-10,7.2e-07;3.8e-09;1.3e-06;3.8e-09,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,5.67501900757223e-10
GO:0098978,glutamatergic synapse,6,2,3,5.988336129627947e-11,4.008362459187963e-9,3.4645530365992463,6.662151094452289e-7,1.5057960682590822e-5,3.4645530365992463,0.8756179247926483,2.774803318173887,3.7540367060673727,0.9792333878934856,3.365;3.717;2.775;3.387;3.754;2.873,4.2e-08;1.4e-10;8.4e-06;3.5e-08;8.1e-10;4.5e-06,4.1e-07;1.9e-09;1.7e-04;3.5e-07;8.0e-09;1.2e-04,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,1.49800751562472e-9
GO:0099503,secretory vesicle,6,2,3,6.099379135279805e-11,4.0755024569175284e-9,3.466292839712135,1.6123903312980535e-6,2.8475325328017825e-5,3.466292839712135,0.8524862474275104,2.7636746360695517,3.932743912445145,1.1690692763755934,3.255;3.87;2.764;3.242;3.933;2.869,2.0e-07;3.7e-11;1.3e-05;1.3e-07;5.3e-11;1.7e-05,1.7e-06;5.6e-10;2.4e-04;1.2e-06;8.0e-10;3.1e-04,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,1.49800751562472e-9
GO:0030054,cell junction,2,1,2,3.216658467657496e-11,7.474736554004045e-10,4.286775959784701,4.422211628956714e-12,1.090829967992948e-10,4.286775959784701,0.9100594376181028,4.042714807671463,4.59185239992625,0.5491375922547865,4.043;4.592,8e-12;1e-16,2.0e-10;6.5e-15,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,3.4307127734851214e-9
GO:0030424,axon,3,1,3,3.436440173774746e-11,1.267142075404371e-9,4.299303376440115,1.7696047986406137e-11,1.920848939887133e-9,4.299303376440115,0.8800144667683136,3.802910575688867,4.765186964674266,0.9622763889853987,4.026;4.765;3.803,1.4e-11;1.5e-17;1.1e-10,2.9e-10;1.5e-15;1.8e-08,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,3.4307127734851214e-9
GO:0043005,neuron projection,3,1,3,2.4853371264487706e-11,9.335175131512157e-10,4.299960873434562,1.2148840639146895e-10,1.3232094658411479e-8,4.299960873434562,0.8612552500813867,3.5469136453021863,4.691432869647896,1.1445192243457094,4.137;4.691;3.547,3.4e-13;3.6e-16;1.2e-09,1.7e-11;1.4e-14;1.3e-07,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,3.4307127734851214e-9
GO:0043209,myelin sheath,3,1,3,2.927742522344036e-11,8.37922691384807e-10,4.250372998418872,1.302403459755737e-11,2.409506948828279e-10,4.250372998418872,0.8925565758890873,3.8678203220213576,4.752607903320054,0.8847875812986961,3.868;4.603;4.753,2.6e-11;1.3e-16;1.4e-16,4.8e-10;6.5e-15;4.7e-14,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,3.4307127734851214e-9
GO:0120025,plasma membrane bounded cell projection,2,1,2,1.3229300193123534e-11,4.044616156436782e-10,4.3537450689766555,9.704041504951784e-14,7.158888428748384e-12,4.3537450689766555,0.9677701510665009,4.265324181941752,4.464271177770284,0.19894699582853193,4.265;4.464,1.7e-13;1.2e-15,1.3e-11;4.0e-14,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,3.4307127734851214e-9
GO:0120025,plasma membrane bounded cell projection,2,1,2,1.3260218327573915e-11,4.054023166951332e-10,4.314611132245066,1.0657855861353088e-13,7.867061756591109e-12,4.314611132245066,0.9579126318980735,4.20009560759551,4.457755538057011,0.25765993046150104,4.2;4.458,1.9e-13;1.1e-15,1.4e-11;3.5e-14,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,4.0112160440911094e-9
GO:0098590,plasma membrane region,6,2,3,1.822634883966402e-10,1.0031760230739006e-8,3.4411344062784197,3.425330712085638e-7,1.0004448144488583e-5,3.4411344062784197,0.8867488572306287,2.8715384349647475,3.754138776743005,0.8826003417782573,3.298;3.74;2.872;3.308;3.754;2.945,1.1e-07;8.7e-10;2.0e-06;7.7e-08;5.0e-10;3.8e-06,9.9e-07;7.2e-09;6.7e-05;7.1e-07;5.4e-09;1.2e-04,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,4.30422237982835e-9
GO:0150034,distal axon,6,2,3,1.9421691071000868e-10,1.1401808639146599e-8,3.4214317290402927,2.74713193849672e-7,2.6778748391619456e-6,3.4214317290402927,0.9087154978921739,3.1439427550973895,3.829877087342725,0.6859343322453353,3.156;3.769;3.231;3.144;3.83;3.305,6.0e-07;1.4e-10;2.8e-07;4.1e-07;2.1e-10;1.4e-07,4.3e-06;1.9e-09;1.1e-05;2.9e-06;2.7e-09;6.4e-06,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,4.416636413923901e-9
GO:0030424,axon,3,1,3,2.4859907441204522e-11,9.876714879228924e-10,4.230100626346703,2.408073047660975e-11,3.720951964728864e-9,4.230100626346703,0.8755793101029583,3.733986590995153,4.710517498617789,0.9765309076226361,3.945;4.711;3.734,3.1e-12;3.4e-17;2.3e-10,7.7e-11;3.4e-15;3.7e-08,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,5.013414667309579e-9
GO:0030054,cell junction,2,1,2,6.346566990283693e-11,1.2331631531308407e-9,4.245015694814319,5.422734508261184e-12,1.146578000620167e-10,4.245015694814319,0.886022751815137,3.938158346339979,4.628587380407245,0.6904290340672659,3.938;4.629,9.8e-12;4.6e-16,2.1e-10;2.2e-14,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,5.485247184459478e-9
GO:0042995,cell projection,2,1,2,5.673083384006422e-11,1.045554448163438e-9,4.2359154011798035,9.339512944128718e-13,2.7642963986236128e-11,4.2359154011798035,0.9484159661468843,4.098017151398652,4.408288213406241,0.3102710620075886,4.098;4.408,1.7e-12;3.1e-15,5.0e-11;8.7e-14,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,5.485247184459478e-9
GO:0043005,neuron projection,3,1,3,3.8643623455244595e-11,1.4453680083942437e-9,4.307708207875042,2.0750432298624683e-10,2.2605242615967588e-8,4.307708207875042,0.8648904671573447,3.549062808789264,4.661807243923702,1.112744435134438,4.176;4.662;3.549,4.3e-13;7.7e-16;2.1e-09,2.1e-11;3.0e-14;2.3e-07,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,5.485247184459478e-9
GO:0043209,myelin sheath,3,1,3,5.529079418851395e-11,1.7504511759651732e-9,4.242767115825112,4.337950876742166e-11,8.025268228101591e-10,4.242767115825112,0.8897438406989956,3.8263608499650408,4.670896151964333,0.8445353019992918,3.826;4.656;4.671,8.7e-11;1.9e-16;7.7e-17,1.6e-09;1.2e-14;2.5e-14,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,5.485247184459478e-9
GO:0051234,establishment of localization,2,1,2,8.51995286612027e-11,2.684724564044293e-8,4.155579738725694,1.6339238754408434e-13,1.3132738851803764e-10,4.155579738725694,0.9977574592924432,4.14972131256466,4.162902771426989,0.01318145886232891,4.15;4.163,1.5e-13;1.8e-13,1.0e-10;1.6e-10,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,6.443214355003454e-9
GO:0051234,establishment of localization,2,1,2,1.0538681130125278e-10,3.525296403930223e-8,4.142633211065323,2.1683631535345187e-13,1.7598367571161296e-10,4.142633211065323,0.989110828092361,4.114255619796839,4.1781052001509265,0.06384958035408772,4.114;4.178,2.7e-13;1.5e-13,1.8e-10;1.7e-10,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,8.253459141004708e-9
GO:0042995,cell projection,2,1,2,1.1022983827719142e-10,2.0252900161254403e-9,4.252113620780586,1.320615171793497e-12,3.9082942564473376e-11,4.252113620780586,0.9617199091460039,4.149496827586045,4.380384612273762,0.23088778468771665,4.149;4.38,2.4e-12;1.1e-14,7.0e-11;3.2e-13,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,8.253459141004708e-9
GO:0007399,nervous system development,4,2,2,3.842379288570647e-10,2.1208607128506722e-7,3.3117569632826376,2.409497535231688e-7,1.0863608187593953e-5,3.3117569632826376,0.9444011417729938,3.164382119670651,3.5199559580518804,0.35557383838122947,3.164;3.52;3.177;3.456,3.9e-07;3.5e-09;4.7e-07;3.8e-09,2.0e-05;2.1e-07;1.9e-05;2.2e-07,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,8.425788868508489e-9
GO:0005886,plasma membrane,4,2,2,4.24702909362332e-10,1.0708488539271249e-8,3.2354516341699093,1.0444510884712802e-6,6.522454544452129e-6,3.2354516341699093,0.897794840773817,2.9448710899153903,3.562735221916326,0.6178641320009359,2.945;3.548;3.014;3.563,1.1e-06;5.0e-10;2.7e-06;1.1e-09,7.0e-06;4.7e-09;1.6e-05;9.4e-09,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,8.933899523662167e-9
GO:0043025,neuronal cell body,6,2,3,4.365097487131352e-10,1.996068284093648e-8,3.3492389503465083,1.5699247632308056e-7,1.8420240911912085e-6,3.3492389503465083,0.9377944108701968,3.1281797390087327,3.608483469879432,0.4803037308706992,3.182;3.553;3.128;3.214;3.608;3.228,4.1e-07;1.4e-09;1.9e-07;1.5e-07;1.5e-09;1.3e-07,3.1e-06;1.1e-08;9.0e-06;1.2e-06;1.2e-08;6.4e-06,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,8.933899523662167e-9
GO:0030133,transport vesicle,6,2,3,4.745742102965256e-10,2.2599173838132873e-8,3.3587224107755205,8.08122726810879e-7,1.7679261250820064e-5,3.3587224107755205,0.883176570977168,2.858171300825758,3.763794961364595,0.9056236605388368,3.172;3.681;2.858;3.15;3.764;2.925,2.7e-07;3.4e-10;6.8e-06;3.6e-07;6.7e-10;6.2e-06,2.1e-06;3.6e-09;1.7e-04;2.7e-06;6.9e-09;1.6e-04,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,9.399631132969894e-9
GO:0007267,cell-cell signaling,6,2,3,6.008703019166878e-10,7.34159550836376e-7,3.339371597049629,2.2072588133285954e-5,0.0010611941245094977,3.339371597049629,0.8251399149024362,2.4010982103447684,3.538417608743111,1.1373193983983425,3.377;3.538;2.418;3.366;3.524;2.401,3.7e-08;3.9e-09;2.4e-04;4.1e-08;3.6e-09;2.0e-04,3.2e-06;2.2e-07;1.1e-02;3.5e-06;2.2e-07;9.9e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,1.1529198918026447e-8
GO:0098794,postsynapse,3,1,3,3.6425239724640937e-10,9.064795763138018e-9,4.159543695454068,2.2918830957216534e-9,1.8730932791902606e-7,4.159543695454068,0.8690544485415663,3.438973115843776,4.478394586879772,1.039421471035996,4.049;4.478;3.439,2.1e-12;2.3e-14;2.3e-08,7.0e-11;5.7e-13;1.9e-06,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,2.424302066117769e-8
GO:0006810,transport,2,1,2,4.71857249613285e-10,6.705989688678862e-8,4.052730676229123,1.4221831696407795e-12,4.703138891997717e-10,4.052730676229123,0.9901236214300089,4.0275530328087505,4.084202730504589,0.056649697695838164,4.028;4.084,2.1e-12;5.7e-13,7.1e-10;1.6e-10,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,2.8547363601603742e-8
GO:0098794,postsynapse,3,1,3,4.26266546463363e-10,1.0312057348116294e-8,4.084772331034247,1.2528796348720247e-9,1.0238133851632958e-7,4.084772331034247,0.8730377734900907,3.3892053765024004,4.376466849411408,0.9872614729090072,3.991;4.376;3.389,1.6e-12;5.9e-14;1.3e-08,5.0e-11;1.4e-12;1.0e-06,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,2.8547363601603742e-8
GO:0032879,regulation of localization,6,2,3,1.591686601503175e-9,1.5946660133857985e-6,3.2782533021798734,1.72550843716899e-5,9.390750058315828e-4,3.2782533021798734,0.8260293237893643,2.3866585769823434,3.5744793762057236,1.1878207992233802,3.224;3.574;2.387;3.233;3.544;2.419,4.3e-07;1.3e-09;1.6e-04;3.3e-07;7.4e-10;1.8e-04,2.0e-05;1.0e-07;9.1e-03;1.5e-05;9.1e-08;9.5e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,2.961501737342271e-8
GO:0055085,transmembrane transport,6,2,3,2.0026681277563377e-9,1.6917285151381132e-6,3.2507442937465374,1.389958443808523e-5,8.18610645627121e-4,3.2507442937465374,0.8286429341030181,2.4239968798439286,3.607266626550213,1.1832697467062845,3.143;3.591;2.448;3.126;3.607;2.424,5.8e-07;1.2e-09;1.2e-04;3.2e-07;1.3e-09;1.6e-04,2.2e-05;1.0e-07;7.6e-03;1.5e-05;1.0e-07;8.6e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,3.616583030712916e-8
GO:0098660,inorganic ion transmembrane transport,6,2,3,2.1058835519979874e-9,1.651322268337874e-6,3.233175393058447,1.068213843857938e-5,7.71577430829753e-4,3.233175393058447,0.8226303852736316,2.4675502475006827,3.7545527735438378,1.287002526043155,3.026;3.755;2.476;3.031;3.604;2.468,1.1e-06;3.2e-10;9.8e-05;5.2e-07;1.5e-09;1.1e-04,3.3e-05;4.0e-08;7.6e-03;2.0e-05;1.0e-07;7.6e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,3.694321431219327e-8
GO:0098655,monoatomic cation transmembrane transport,6,2,3,2.401308598386242e-9,2.1254129858082117e-6,3.247594600963626,3.922874993398619e-6,4.117195273441773e-4,3.247594600963626,0.8426374713617818,2.5717883691226344,3.72880715545796,1.1570187863353256,3.076;3.729;2.593;3.019;3.599;2.572,1.0e-06;8.5e-10;2.9e-05;7.7e-07;1.0e-09;4.0e-05,3.2e-05;9.4e-08;3.5e-03;2.5e-05;1.0e-07;4.4e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,4.09556522058098e-8
